id,answer_format,is_mcq,primary_category,category_tag_parse_ok,category_tag_source,statistics_probability,calculus,geometry_trig,linear_algebra,discrete_algorithm,arithmetic_algebra,applied_word_problem,general_math
1043,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1044,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1045,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
1046,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1047,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1048,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1049,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1050,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1051,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1052,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1053,mcq,True,discrete_algorithm,True,rule_override_general_math,0,0,0,0,1,0,0,0
1054,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1055,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1056,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1057,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1058,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1059,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1060,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1061,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1062,free_form,False,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
1063,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1064,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1065,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1066,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1067,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1068,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1069,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1070,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1071,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1072,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1073,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1074,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1075,mcq,True,general_math,True,qwen_json,0,0,0,0,0,0,0,1
1076,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1077,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1078,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1079,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1080,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1081,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1082,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1083,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1084,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1085,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1086,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1087,mcq,True,discrete_algorithm,True,rule_override_general_math,0,0,0,0,1,0,0,0
1088,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1089,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1090,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1091,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1092,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1093,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1094,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1095,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1096,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1097,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1098,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1099,mcq,True,statistics_probability,True,rule_override_general_math,1,0,0,0,0,0,0,0
1100,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1101,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1102,free_form,False,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
1103,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1104,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1105,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1106,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1107,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1108,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1109,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1110,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
1111,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1112,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1113,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1114,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1115,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
1116,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
1117,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
1118,free_form,False,general_math,True,qwen_json,0,0,0,0,0,0,0,1
1119,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1120,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1121,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1122,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
1123,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1124,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
1125,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
